user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
AV3PSI43UN140,tail_hit,5,-0.18544864654541016,-2.5299553871154785,-2.6921212673187256,-2.5983452796936035,-2.6244115829467773,-2.3445067405700684,0.16216588020324707,-2.5066726207733154,0.068389892578125,0.09445619583129883
A1OT5EB0PKZVDU,tail_hit,3,-0.003828073386102915,-1.894476294517517,-1.876551866531372,-1.8430821895599365,-2.0334739685058594,-1.8906482211314142,-0.01792442798614502,-1.8727237931452692,-0.051394104957580566,0.13899767398834229
A1XBMV24O4XUTO,tail_hit,7,-0.5913593173027039,-0.2786695957183838,-0.26256006956100464,-0.27587753534317017,-0.3005174696445465,0.31268972158432007,-0.01610952615737915,0.3287992477416992,-0.002792060375213623,0.02184787392616272
AEB8O1VX9TE5J,tail_hit,3,-0.6951901912689209,-1.6200096607208252,-1.497603416442871,-1.6344139575958252,-1.6109247207641602,-0.9248194694519043,-0.1224062442779541,-0.8024132251739502,0.014404296875,-0.009084939956665039
ATJ029FA4QER1,tail_hit,3,-1.1657353639602661,-1.4779466390609741,-1.3540394306182861,-1.4113028049468994,-1.5152342319488525,-0.312211275100708,-0.12390720844268799,-0.18830406665802002,-0.06664383411407471,0.03728759288787842
A1T8N18XKDLJO4,tail_hit,19,-0.8773126602172852,-1.1061512231826782,-1.158151388168335,-1.1106793880462646,-1.1416488885879517,-0.22883856296539307,0.05200016498565674,-0.2808387279510498,0.004528164863586426,0.03549766540527344
A3QD7VWBD470D2,tail_hit,18,-0.41797739267349243,-1.6615207195281982,-1.556043028831482,-1.621594786643982,-1.6400432586669922,-1.2435433268547058,-0.10547769069671631,-1.1380656361579895,-0.03992593288421631,-0.021477460861206055
A2T6UCE94P1BSZ,tail_hit,4,-0.8964681625366211,-0.8695371150970459,-0.872829258441925,-0.8982563018798828,-0.8487586975097656,0.026931047439575195,0.0032921433448791504,0.023638904094696045,0.028719186782836914,-0.020778417587280273
A1P07F0FW7U9OO,tail_hit,4,-0.6943377256393433,-1.372517466545105,-1.405129075050354,-1.3292440176010132,-1.3861072063446045,-0.6781797409057617,0.03261160850524902,-0.7107913494110107,-0.0432734489440918,0.013589739799499512
A1SE6TN4EGB7W6,tail_hit,4,-0.498015820980072,-1.3612854480743408,-1.413743019104004,-1.4601036310195923,-1.267526626586914,-0.8632696270942688,0.052457571029663086,-0.9157271981239319,0.09881818294525146,-0.09375882148742676
A37T48TM9WA9X0,tail_hit,4,-1.2026348114013672,-1.3860161304473877,-1.299306869506836,-1.3880727291107178,-1.3825432062149048,-0.1833813190460205,-0.08670926094055176,-0.09667205810546875,0.002056598663330078,-0.00347292423248291
A1PDL4Q6X3CVHO,tail_hit,4,-0.9525464773178101,-0.8649376630783081,-0.8111899495124817,-0.8520368337631226,-0.8695939183235168,0.08760881423950195,-0.053747713565826416,0.14135652780532837,-0.012900829315185547,0.00465625524520874
A13TQCPGBIZHGQ,tail_hit,3,-0.48146677017211914,-0.8325554728507996,-0.9310857057571411,-0.932015597820282,-0.875701904296875,-0.3510887026786804,0.09853023290634155,-0.449618935585022,0.09946012496948242,0.04314643144607544
A33851IQ5SZMG4,tail_hit,5,-0.03586427494883537,-0.23036974668502808,-0.3014644682407379,-0.25881221890449524,-0.23031926155090332,-0.1945054717361927,0.07109472155570984,-0.26560019329190254,0.028442472219467163,-5.048513412475586e-05
A1RWKNH4Z3W1ID,tail_hit,6,-0.6461402177810669,-0.9177389144897461,-0.8882516026496887,-0.869587779045105,-0.9686574935913086,-0.2715986967086792,-0.029487311840057373,-0.24211138486862183,-0.04815113544464111,0.0509185791015625
A2WA94ESPYZF0J,tail_hit,6,-0.7794984579086304,-1.0167518854141235,-1.1074328422546387,-1.0592349767684937,-0.9830196499824524,-0.23725342750549316,0.09068095684051514,-0.3279343843460083,0.04248309135437012,-0.03373223543167114
A2EXJQRLIUU4UJ,tail_hit,4,-0.004884918220341206,-7.547055721282959,-7.407029151916504,-7.375298500061035,-7.687231540679932,-7.542170803062618,-0.14002656936645508,-7.402144233696163,-0.17175722122192383,0.14017581939697266
A3LMYO16SPUTPJ,tail_hit,5,-0.24969959259033203,-1.2800430059432983,-1.1442043781280518,-1.2641067504882812,-1.332645297050476,-1.0303434133529663,-0.13583862781524658,-0.8945047855377197,-0.01593625545501709,0.052602291107177734
APAIN6XWEABKJ,tail_hit,6,-0.874595046043396,-0.8147419691085815,-0.7773698568344116,-0.8655229806900024,-0.8217778205871582,0.05985307693481445,-0.03737211227416992,0.09722518920898438,0.0507810115814209,0.00703585147857666
AN7AELA3YHNZK,tail_hit,11,-0.9141188859939575,-0.982265293598175,-0.9489224553108215,-0.9553006291389465,-0.9664924740791321,-0.06814640760421753,-0.033342838287353516,-0.034803569316864014,-0.026964664459228516,-0.01577281951904297
AWLEYLUD5KOJS,tail_hit,4,-0.8013781309127808,-1.9978446960449219,-2.1478536128997803,-2.0015883445739746,-2.020474910736084,-1.1964665651321411,0.1500089168548584,-1.3464754819869995,0.0037436485290527344,0.02263021469116211
ATPQLA9R6H4BQ,tail_hit,8,-0.3584001660346985,-0.9953457713127136,-0.914566695690155,-0.9371923208236694,-0.92906254529953,-0.6369456052780151,-0.0807790756225586,-0.5561665296554565,-0.05815345048904419,-0.0662832260131836
A3234ITFF99TO2,tail_hit,7,-1.0904573202133179,-1.291309118270874,-1.3031837940216064,-1.2997080087661743,-1.275063157081604,-0.20085179805755615,0.011874675750732422,-0.21272647380828857,0.008398890495300293,-0.01624596118927002
A3682Q1P1DZEPJ,tail_hit,5,-1.1238752603530884,-2.3450376987457275,-2.2800920009613037,-2.3034279346466064,-2.25663161277771,-1.2211624383926392,-0.06494569778442383,-1.1562167406082153,-0.041609764099121094,-0.08840608596801758
A311QT2NYDS6UD,tail_hit,3,-0.080482617020607,-2.4046425819396973,-3.0147674083709717,-2.5890588760375977,-2.463731050491333,-2.3241599649190903,0.6101248264312744,-2.9342847913503647,0.1844162940979004,0.05908846855163574
A1JD8OINVTICIN,tail_hit,3,-0.6351264715194702,-8.286364555358887,-8.32787036895752,-8.197263717651367,-8.303411483764648,-7.6512380838394165,0.04150581359863281,-7.692743897438049,-0.08910083770751953,0.01704692840576172
A38P7WIHDN62TF,tail_hit,6,-0.9489336013793945,-0.41750749945640564,-0.22360265254974365,-0.3453340530395508,-0.3547523021697998,0.5314261019229889,-0.193904846906662,0.7253309488296509,-0.07217344641685486,-0.06275519728660583
A3N3DCYO2X3Q05,tail_hit,4,-0.9141280055046082,-0.9890532493591309,-0.9675213694572449,-0.9855120778083801,-0.9940044283866882,-0.0749252438545227,-0.021531879901885986,-0.05339336395263672,-0.0035411715507507324,0.004951179027557373
