arm,sample_key,target_group,graph_covered,baseline_rank,candidate_rank,baseline_Recall@5,baseline_NDCG@5,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,baseline_MRR,candidate_Recall@5,candidate_NDCG@5,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,candidate_MRR,target_in_baseline_beam50,target_in_candidate_beam50,new_hit_at10_outside_A_beam,changed,broad_harm
C,AGEKVD8JPZQMT:18:B000YZJMHS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,AGKAEFSFYWBDF:27:B008X5C8BI,tail,1,6,7,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
C,AGKAEFSFYWBDF:6:B0045W2UXO,tail,1,12,11,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,0
C,AGKAEFSFYWBDF:8:B005BF1M10,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,AGMONAK82UL7R:9:B004Z2NPK6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AH7SS70GX0RC0:2:B004Y9M4DE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AHDUYK2PD0R9U:3:B000P9B3NY,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AHYO4HZWUQ40I:3:B005FYJB92,head,1,6,8,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,1,0
C,AIY87XJ0QFAMW:1:B003VMFITM,head,1,5,7,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
C,AJIJQ9DRVUV2:1:B008Q024GO,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,AJRNC98E2ADGL:3:B00069FJUG,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AKZKKYT3VWEM4:3:B000VEN3RW,head,1,2,1,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,ALINBUW60CTR5:3:B005SRTDWQ,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AMFMVWHYF2Q6T:13:B0028RC5N8,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AMGX9DJU7SUN5:1:B000XSPQ62,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,ANWGU39XG6E1E:3:B004EDYQX6,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AOD6SI4CEXXYD:3:B008PEXV3Q,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,1,0
C,APMYPD97EHUUZ:2:B00GTBZ85Q,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AQPI5503POZ6E:2:B00128WK4I,head,1,3,4,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
C,AQRTYN99EMAW4:1:B001BODO2A,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AQWDQAWQYDB2S:6:B00GXE29EM,tail,1,43,45,0.0,0.0,0.0,0.0,1.0,0.023255813953488372,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,1,1,0,1,0
C,ARFRKID8WSIIL:15:B00JX979CQ,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,ASP7WZLP5C2MW:6:B00D76IPK6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,ASTCD6ATHMD5T:4:B001L1H8DY,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,ASW0Q4I89SDRD:2:B00631JA8S,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,ATGMQF8WMGRY5:1:B001ET7EE6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,ATJZ2IBUD9NML:4:B0009ET6BQ,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AU5DPZ04JF6J3:1:B00107BB82,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AV31W9WC1MWDN:4:B005OZF1S2,head,1,5,5,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
C,AVHN134ADVP4R:4:B00AILKE6G,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AVYV7GG3JUKT3:1:B000NWDSAE,head,1,14,17,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1,1,0,1,0
C,AWFGKB5SCJAO2:10:B00J5D8BY0,head,1,10,9,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,1,0
C,AWFGKB5SCJAO2:4:B00HAT8EKW,tail,1,4,5,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
C,AWFGKB5SCJAO2:7:B00IIB82FS,tail,1,7,7,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
C,AWNQ2PULUBHDH:10:B0009ET5JE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,AY9HUIJWJ8TT7:3:B001P92FMG,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
