set_id,depth,children,current_mean_margin,assigned_mean_margin,margin_gain,feasible,improved,mean_representativeness_retention
5feceb66ffc86f38,0,108,0.14970918426757904,0.16385587958944722,0.014146695321868186,1,1,0.9967030636182096
65ad1171bf1f4d6d,1,73,0.259704094540875,0.28644868265255713,0.02674458811168212,1,1,1.1306623846863675
1462b9617a1ccccb,1,87,0.20783583159462365,0.21933065326759674,0.011494821672973082,1,1,1.0278443912252049
1d650357058eb2d0,1,255,0.21458873600929548,0.23761404384246895,0.02302530783317347,1,1,1.0396891721377322
3fb2b44888227d1a,2,5,0.28454551543352574,0.28454551543352574,0.0,1,0,1.0
6b1791239c9ee735,3,2,0.2859641188937322,0.304852015410519,0.018887896516786795,1,1,1.0965157280250675
3f41d4d26056338c,1,43,0.19488570807261352,0.2015055772315484,0.0066198691589348935,1,1,1.0961640300993318
6638a70e5a77deac,2,2,0.1975091956965142,0.28929622282218015,0.09178702712566594,1,1,2.609148580882333
45012067ced22455,1,126,0.2615875767935293,0.2840634432729257,0.022475866479396422,1,1,1.0462653005972187
b7ef690e45edf672,2,12,0.2153810668870999,0.25694527137634376,0.04156420448924386,1,1,1.054611581831901
f3cfd8307864c040,1,69,0.2167932933459799,0.23143542842901568,0.014642135083035773,1,1,1.0288409381618329
85e404f9b538cbca,1,105,0.27896669264167095,0.3056024094000763,0.02663571675840537,1,1,1.0225913758484986
bd58ebd7b5290219,2,2,0.24640698711372394,0.3517951692351265,0.10538818212140255,1,1,1.1008956420314562
29abafb297c19865,1,212,0.27105008744557796,0.29026952592797606,0.0192194384823981,1,1,1.0390907335465471
2c86a0d7a24bb97f,2,4,0.22378885651221161,0.18830202391085693,-0.035486832601354684,1,0,1.2105794033472361
cbba57e4032a08bb,1,89,0.25076839561391356,0.2703425746044334,0.01957417899051983,1,1,1.0122695867558267
528a4f525f8b7c1b,2,5,0.12815355291936353,0.15219510108439455,0.024041548165031013,1,1,1.3433197852571777
cc4ce04e37a29ab8,3,3,0.1293344424500897,0.08660418168421262,-0.04273026076587709,1,0,1.9977117852388393
cc6a4e51f7e05c7c,4,2,0.21966699791405142,0.2904774822539101,0.0708104843398587,1,1,2.122815290770563
4993bfd18effc646,1,98,0.2255349435084442,0.23910272743993521,0.013567783931491023,1,1,1.0851131900503062
fa39c0aa49d85d22,1,83,0.22492220116364217,0.2317311505262407,0.006808949362598515,1,1,1.1024698297278253
579b015963caf0c0,1,31,0.2276036968228339,0.2336524360226901,0.006048739199856185,1,1,1.0672513192784023
ea6c5338b1c76d28,2,3,0.20227060723006385,0.2244736818862646,0.02220307465620075,1,1,1.174914923876632
9919c847d7c11c74,1,89,0.23784896589640908,0.24650710820163932,0.008658142305230238,1,1,1.0487169565760355
f4fc306fcda4016a,2,2,0.2107272537712344,0.1817378973508798,-0.028989356420354606,1,0,1.2139868615273248
d5bfea291af7b4f0,1,112,0.255073855130825,0.273489986632053,0.018416131501228006,1,1,1.1074936528863524
8bb1ddc133d2b591,1,142,0.25598915162704017,0.281243738458639,0.025254586831598813,1,1,1.020102046257239
46c53fc76fff74b5,2,11,0.2399641514822618,0.24476941405326455,0.00480526257100275,1,1,1.0648668980402634
a5500a100aadf383,1,58,0.26578624422236885,0.2722645493694164,0.006478305147047558,1,1,1.054972630634572
ca1ed2e01344dba6,1,63,0.2648414394953902,0.2779486196931142,0.013107180197724,1,1,1.0574601502159633
211477af524bf986,1,83,0.19079903990182825,0.21337797113810633,0.022578931236278077,1,1,1.0910481982175775
14a96f0897ed43d1,2,2,0.1192075606271404,0.12533161307028695,0.006124052443146552,1,1,1.124109595973692
8c28b0495ba9c49f,3,2,0.24604759658636727,0.1260110498248387,-0.12003654676152856,1,0,1.7594925305951765
2f915a6c4d456d1f,5,2,0.12601606962179426,0.13297690834185721,0.006960838720062951,1,1,1.482059545344709
d9afe7cd8fd04978,1,102,0.2485768600842988,0.2740561380637376,0.025479277979438775,1,1,1.0426781276408892
8adfc597b39be55f,1,133,0.22613558570884942,0.24083527438962432,0.014699688680774897,1,1,1.0902412552748018
12b5e726749beb38,2,7,0.21539794337670526,0.2065953310657779,-0.008802612310927355,1,0,1.3223212235511619
88cc401a8fe9a941,1,118,0.25655024757987976,0.2879614740109737,0.03141122643109395,1,1,1.0290466822387134
72721da168677802,2,3,0.29593972726699097,0.3066915411172952,0.010751813850304215,1,1,1.0412879909642836
bae95efd2fcc560b,1,81,0.2052163135724305,0.23018484169486722,0.024968528122436717,1,1,1.0696530044086017
fe67bf6e800e5772,1,46,0.27194552340286376,0.2769989150075616,0.00505339160469781,1,1,1.099427149078069
c104f4519f516e87,1,59,0.22856742161351537,0.25004941337652015,0.021481991763004776,1,1,1.0129235342120817
dbe5bbf6b3f9c2dc,4,2,0.23475551321082933,0.23475551321082933,0.0,1,0,1.0
a94b6c5c1de7b096,1,94,0.2427272273749304,0.2638329685909853,0.021105741216054907,1,1,1.0874590839938405
5fea992e52d492a3,2,2,0.06207786902118169,0.15178689859864772,0.08970902957746603,1,1,1.106263499306306
d0902c175a5b3fa0,5,2,0.05758898745429565,0.06889980523781158,0.011310817783515933,1,1,4.317194645306284
e7ada8c204fadcfe,1,78,0.20485586946856754,0.22677515599252984,0.0219192865239623,1,1,1.0889214883917486
ad7bf4f097f9bbb3,1,104,0.20842018209918045,0.22914677611653456,0.020726594017354105,1,1,1.051682790203335
6899f80da68c502a,2,3,0.2173001541734084,0.18853533388710897,-0.028764820286299425,1,0,1.3785589584858082
94a7f3bef9fc6255,1,106,0.24311154316424358,0.26982329037652336,0.026711747212279785,1,1,1.0423198444450332
e7a54ae220df6cbc,2,2,0.28932323104029867,0.3171691112826028,0.02784588024230411,1,1,1.1015400958347394
ad8781f7464ffc69,2,3,0.25948977804514134,0.2670693459371715,0.007579567892030181,1,1,1.028529714504728
471e006567903094,1,29,0.2241195585933615,0.2576325286853227,0.03351297009196122,1,1,1.0403678974125357
bc415879c07ae41d,2,5,0.1799548727644503,0.18887226522790568,0.008917392463455381,1,1,1.2304947760547518
83a469258cc5697d,4,5,0.13090728309065103,0.11976287312347134,-0.011144409967179691,1,0,2.150307104894587
ffcf7595d00813f6,1,93,0.2344640844720449,0.25412737202904434,0.019663287556999448,1,1,1.0388161919675791
00a0f42b8c715321,2,5,0.18955703894770953,0.2160734700828745,0.02651643113516497,1,1,1.050678521768074
066dccfa82c2d5fd,2,5,0.23282670063875113,0.22862242205138655,-0.004204278587364579,1,0,1.2526427627745063
ee2695f5d0a05535,3,2,0.1537316196586056,0.12343581657846911,-0.03029580308013649,1,0,1.794656271209686
341848a899fcaf6f,1,30,0.17840386290455537,0.18801616430406007,0.009612301399504697,1,1,1.0627521666748183
ef4f555b1c43fb03,2,17,0.15776641709337083,0.17450983161377231,0.016743414520401484,1,1,1.3812755018222644
48cd805ff70b7f43,3,8,0.16033481359142937,0.14651175388132906,-0.01382305971010031,1,0,1.441420888829425
a09fda299a7e44bf,1,59,0.24191918235416665,0.2676734493019422,0.02575426694777555,1,1,0.9931869313177937
eb1118fd2b1f39f5,3,4,0.08566052194157031,0.037349301437336,-0.04831122050423431,1,0,1.6310442756839438
7762509c88690989,4,2,0.0855879931089493,5.8997123950993435e-05,-0.0855289959849983,1,0,1.8755624800604902
203b258eeba64a91,2,2,0.17340487257402043,0.15513254450359745,-0.018272328070422977,1,0,1.212797514280155
d5fb99c808f8fa12,4,2,0.027489605427657784,0.029079077553018,0.0015894721253602168,1,1,1.354089318774499
ba1b14e7d9fc4836,2,2,0.3508480682834723,0.3508480682834723,0.0,1,0,1.0
ee6e72ded613f99a,1,78,0.26825247954972237,0.27495984498343595,0.006707365433713586,1,1,1.0132302449397206
5280569aa1e760f4,2,4,0.25580193992333844,0.23229687854522213,-0.02350506137811631,1,0,1.4300468001283981
564714c3717bbbe1,3,2,0.17869411060933194,0.07368962023479039,-0.10500449037454154,1,0,1.5146055410592703
a0de511b421790e4,1,31,0.20326231321558633,0.20744566337673703,0.004183350161150706,1,1,1.0091741360836368
92987372dd2ff51f,2,2,0.11220635689438264,0.2672572054098487,0.15505084851546608,1,1,1.4025024058936513
bca47f362d7b2df9,4,2,0.0680893515987742,0.00019272352137489346,-0.06789662807739931,1,0,2.61704973563468
b4ff4818784183d4,1,96,0.23531237226546373,0.26637466842885504,0.031062296163391317,1,1,1.031740610258835
56a97c44394eb451,1,49,0.2610109778166943,0.2801130564749947,0.01910207865830038,1,1,1.0009867870330218
0931fea676d7853b,2,2,0.09383835649678957,0.20074909416451026,0.10691073766772069,1,1,2.0579687319109565
836ad682d9b66f1f,1,58,0.19030477119813927,0.20696940247644646,0.016664631278307196,1,1,1.1074181025067718
640fd0c6e614d6fa,1,23,0.2060650986154064,0.21423819857866108,0.008173099963254687,1,1,1.1190043511223293
0d4801767c5c215d,7,2,0.0,0.00020211385744639543,0.00020211385744639543,1,1,1.0
f8867bd0ee8cae24,2,2,0.251238763900107,0.288138765066434,0.03690000116632697,1,1,1.499854244570495
186e9d8675c23520,1,97,0.23950419957654845,0.273238256364169,0.03373405678762054,1,1,1.1027577884899264
28e70efe38f7695b,2,3,0.1833182951049114,0.17378763290208088,-0.009530662202830525,1,0,1.2827313121836257
c08b0e9f4b3f1e73,3,3,0.0846139721755112,0.11887905016411988,0.034265077988608686,1,1,1.106288880849393
8e4bf3f5339c2dc1,2,2,0.3235354125041915,0.3235354125041915,0.0,1,0,1.0
ce555f8d08effbe7,1,151,0.2663658983355028,0.28062362765991494,0.01425772932441216,1,1,1.0496439566967206
4bb86e26853491f8,2,12,0.15260363309379477,0.1841326907608312,0.031529057667036425,1,1,1.2200127072355824
7e1eebfe8b1d5f99,1,48,0.210105906248884,0.22408869180712943,0.01398278555824542,1,1,1.0591095772411396
9ef7fc3a0f024f99,1,97,0.3317236726603597,0.34703359303415343,0.01530992037379375,1,1,0.9918242614340674
1906f1de0b6bcdb1,2,4,0.21427442749808417,0.21464640855159317,0.00037198105350899624,1,1,1.0051107965272303
8f4e2521a8357fe5,4,3,0.09620202905545298,0.06634067953933238,-0.0298613495161206,1,0,1.6031523644762478
e8b8fd40b725f1ef,2,2,0.14316752749238948,0.18989962448412773,0.04673209699173825,1,1,0.9632789953814243
