set_id,depth,children,current_mean_margin,assigned_mean_margin,margin_gain,feasible,improved,mean_representativeness_retention
e0ccb7d0ef3b1078,3,2,0.09056785335962425,0.12730840500913163,0.036740551649507375,1,1,1.4039424439863368
8993014f204b782f,2,8,0.24564181991854725,0.26876178179425303,0.02311996187570578,1,1,1.0203177518430038
c2ca002505a8d28d,2,8,0.2569125078916901,0.2873670565134222,0.03045454862173208,1,1,0.9883788044604905
7b0c84f9b7d1bcd7,2,3,0.15181516095302588,0.15416080490587689,0.002345643952851001,1,1,1.0543329081155848
1f0d2ec70ade11cf,5,2,0.0,0.0980612829455438,0.0980612829455438,1,1,1.0
619c8582a368ddfe,2,7,0.3602329668045118,0.33595631199218673,-0.02427665481232505,1,0,1.1498973921794595
24cf35c3ddcbf9e0,3,2,0.2812651268198041,0.2812651268198041,0.0,1,0,1.0
ced3e4f0681daae2,3,10,0.3417492655099198,0.3606588542190477,0.0189095887091279,1,1,1.2166871959301002
ce349943a026cc3d,4,3,0.2621659580325291,0.23187086666060275,-0.030295091371926375,1,0,1.5751568749264961
f7cc4c82e40037c2,5,2,0.0,0.20780351895447552,0.20780351895447552,1,1,1.0
e77bd8565de2ef82,3,7,0.3425822286964664,0.34835278694908156,0.005770558252615188,1,1,1.0238691236754136
d80a9347a8baebf6,2,35,0.2351480455141377,0.24943590426420578,0.014287858750068078,1,1,1.1788930120582688
9a79b863e1c59f5d,3,4,0.1619664692486436,0.14412720165180037,-0.017839267596843233,1,0,1.8514755810378627
67e8672f22bf2690,3,23,0.38365743995968055,0.3906907759276101,0.007033335967929544,1,1,1.0527894142967307
07a3877d34a5421d,2,14,0.2732123620387069,0.2745358372844874,0.00132347524578047,1,1,1.0703173101379235
67628a3a1a5afd6a,2,8,0.2919688997196883,0.3206011968060938,0.028632297086405467,1,1,1.011873227312336
1bd6f34f7aac2049,2,13,0.17502995034771093,0.19616054246386144,0.02113059211615051,1,1,1.0105924545767742
304bcb2e4a8e4fb9,3,2,0.262350498879635,0.28327521476538364,0.020924715885748624,1,1,1.0778900225934775
3b97b11a83af5d8d,2,4,0.22426056323496057,0.2293897028777103,0.005129139642749719,1,1,1.2236548120177948
ea6eeefd56a7dff3,3,4,0.24850941001443483,0.27069823442884067,0.02218882441440584,1,1,1.098362020409802
e10d1298952ff6df,2,7,0.2917143872011539,0.3574267908962338,0.06571240369507991,1,1,1.0779513592713246
a15cbf1ddd649507,2,12,0.22952588912675828,0.232798054395427,0.0032721652686687197,1,1,1.2363184696274445
6deb6e01cb533b34,2,37,0.2644871039214666,0.2821667709359267,0.017679667014460054,1,1,1.0738078080314468
e1704269bfcdc2bc,2,8,0.30180684844560257,0.34154165228854705,0.03973480384294448,1,1,1.3312561290772793
472f9a08cb583db4,3,32,0.4027101939317203,0.40883643726110763,0.006126243329387326,1,1,1.270791505060045
84da4393c3e5d3ef,2,3,0.4094481557511407,0.345618330103957,-0.0638298256471837,1,0,1.486923522968895
6bc1bb56c9302730,2,11,0.2815041657739111,0.3090949720977482,0.027590806323837147,1,1,1.179925490273741
d82ea5703f02445d,2,29,0.27823391570718736,0.30572875157656965,0.027494835869382284,1,1,1.2696093358321496
18b0f0a662695f29,3,4,0.27420223709091723,0.33705477727415223,0.062852540183235,1,1,0.9799280998110786
85a57f8d400a230a,2,16,0.2511191074123658,0.27315043863020516,0.022031331217839345,1,1,1.1095884405777319
f06d2650bf23fc14,2,6,0.26022291235802614,0.26022291235802614,0.0,1,0,1.0
d301030e67ee7f64,3,2,0.2653546382195475,0.2653546382195475,0.0,1,0,1.0
e725827edcfa3c5a,3,5,0.253703797256481,0.24795596354727759,-0.005747833709203426,1,0,1.695169230194508
0acae02935c390f0,2,3,0.29976996387286475,0.2495683593833863,-0.05020160448947844,1,0,1.27616990678945
dddc701dbe34da9a,2,25,0.2634762174267736,0.28143162659149074,0.017955409164717162,1,1,1.0824609881762235
a92900168e3f622b,3,3,0.19490176998028189,0.19983085726307315,0.004929087282791261,1,1,1.551510441172382
003d794fb23b75c8,5,3,0.0,0.029729412616180173,0.029729412616180173,1,1,1.0
1735e7084a98f9ea,3,6,0.3132696908979404,0.3653462251246067,0.052076534226666304,1,1,1.1755058961463096
a5b6dbea95164dc4,4,2,0.3632221858053233,0.42858471410041743,0.06536252829509415,1,1,1.2184424493311603
0590bd4ff72b7f08,5,2,0.0,0.0001490481234348029,0.0001490481234348029,1,1,1.0
7dc4211662ceee97,2,4,0.3274097628628387,0.33697879954974413,0.009569036686905452,1,1,1.0770182588460575
f028f84629d3ff0a,2,9,0.18602910249173787,0.21358810854482282,0.02755900605308495,1,1,1.0429747459017962
1befbde31cef587d,2,10,0.2639605324045786,0.2696215895733455,0.005661057168766859,1,1,1.0314750782272755
28c09244165b2142,2,4,0.2637055785123229,0.2637055785123229,0.0,1,0,1.0
b0ff381293f47717,3,2,0.17979953247008926,0.2720201260103365,0.09222059354024723,1,1,0.8680088616592379
24f408a8b7bf0f03,2,22,0.25538870717968354,0.27656792199126606,0.021179214811582525,1,1,0.9845654886686769
043e54ca8b98ba14,3,3,0.17025012210540277,0.1761733656161331,0.005923243510730314,1,1,1.3258387126207405
6e12394521d080d2,3,2,0.38002563630479796,0.38002563630479796,0.0,1,0,1.0
dc2113e7064ca09b,2,72,0.21185657100189972,0.2356974308235437,0.023840859821643967,1,1,1.0551770070193673
6f955e942004c353,2,42,0.28115039359647204,0.29357249760664683,0.012422104010174795,1,1,1.0769839627675495
d73f5f50d76e1822,3,2,0.24188762412463788,0.26018871875003696,0.018301094625399084,1,1,1.8716084646997289
6a05dc3085883c74,2,8,0.27446541810336444,0.27446541810336444,0.0,1,0,1.0
96fc4958ab93cdec,2,16,0.2743733390905163,0.30451312823226406,0.030139789141747753,1,1,1.1283401616557116
7b0f0784892adee8,3,2,0.2694404484436166,0.28423376020355917,0.014793311759942585,1,1,1.083873955918202
acaa564e38a20f48,2,5,0.2177370236827234,0.24284264723811008,0.025105623555386675,1,1,0.9502930540608656
b2ce50f7469fef31,3,8,0.2074511140025552,0.18080025411010892,-0.026650859892446283,1,0,1.567917167696407
e3ce601f8529bd49,2,13,0.3061292270625556,0.3030502487742217,-0.0030789782883338668,1,0,1.0582367782159616
f39f93d6a8084b23,1,29,0.1994137397217737,0.20421961477560824,0.004805875053834535,1,1,0.9996659544652859
52faa3d757bf39d2,2,14,0.1833053181834749,0.18624187672311066,0.0029365585396357585,1,1,1.0702718109630875
804d2409c06d6b24,2,9,0.2831264266381796,0.2805670037662057,-0.0025594228719739154,1,0,1.163233405959645
877496f182269be2,3,2,0.08880170852872804,0.039996778323526355,-0.048804930205201685,1,0,2.0199755457648374
